Power(W), Temperature(å¼C), Time(ms), elapsed time(ms), number of samples
63.975,54,2510.225098,,
63.975,54,2510.676025,,
63.975,54,2511.126953,,
63.975,54,2511.578125,,
63.975,54,2512.029053,,
63.975,54,2512.47998,,
63.975,54,2512.930908,,
63.975,54,2513.38208,,
63.975,54,2513.833008,,
63.975,54,2514.283936,,
63.975,54,2514.734863,,
63.975,54,2515.186035,,
63.975,54,2515.636963,,
63.975,54,2516.087891,,
63.975,54,2516.539062,,
63.975,54,2516.98999,,
63.975,54,2517.440918,,
63.975,54,2517.891846,,
63.975,54,2518.343018,,
63.975,54,2518.793945,,
63.975,54,2519.244873,,
63.975,54,2519.695801,,
63.975,54,2520.146973,,
63.975,54,2520.5979,,
63.975,54,2521.048828,,
63.975,54,2521.499756,,
63.975,54,2521.950928,,
63.975,54,2522.401855,,
63.975,54,2522.852783,,
63.975,54,2523.303955,,
63.975,54,2523.754883,,
63.975,54,2524.205811,,
63.975,54,2524.656738,,
63.975,54,2525.10791,,
63.975,54,2525.558838,,
63.975,54,2526.009766,,
63.975,54,2526.460693,,
63.975,54,2526.911865,,
63.975,54,2527.362793,,
63.975,54,2527.813721,,
63.975,54,2528.264648,,
63.975,54,2528.71582,,
63.975,54,2529.166748,,
63.975,54,2529.617676,,
63.975,54,2530.068848,,
63.975,54,2530.519775,,
63.975,54,2530.970703,,
63.975,54,2531.421631,,
63.975,54,2531.872803,,
63.975,54,2532.32373,,
63.975,54,2532.774658,,
63.975,54,2533.225586,,
63.975,54,2533.676758,,
63.975,54,2534.127686,,
63.975,54,2534.578613,,
63.975,54,2535.029541,,
63.975,54,2535.480713,,
63.975,54,2535.931641,,
63.975,54,2536.382568,,
63.975,54,2536.83374,,
63.975,54,2537.284668,,
63.975,54,2537.735596,,
63.975,54,2538.186523,,
63.975,54,2538.637695,,
63.975,54,2539.088623,,
63.975,54,2539.539551,,
63.975,54,2539.990479,,
63.975,54,2540.44165,,
63.975,54,2540.892578,,
63.975,54,2541.343506,,
63.975,54,2541.794434,,
63.975,54,2542.245605,,
63.975,54,2542.696533,,
63.975,54,2543.147461,,
63.975,54,2543.598633,,
63.975,54,2544.049561,,
63.975,54,2544.500488,,
63.975,54,2544.951416,,
63.975,54,2545.402588,,
63.975,54,2545.853516,,
63.975,54,2546.304443,,
63.975,54,2546.755371,,
63.975,54,2547.206543,,
63.975,54,2547.657471,,
63.975,54,2548.108398,,
63.975,54,2548.559326,,
63.975,54,2549.010498,,
63.975,54,2549.461426,,
63.975,54,2549.912354,,
63.975,54,2550.363281,,
63.975,54,2550.814453,,
63.975,54,2551.265381,,
63.975,54,2551.716309,,
63.975,54,2552.16748,,
63.975,54,2552.618408,,
63.975,54,2553.069336,,
63.975,54,2553.520264,,
63.975,54,2553.971436,,
63.975,54,2554.422363,,
63.975,54,2554.873291,,
63.975,54,2555.324219,,
63.975,54,2555.775391,,
63.975,54,2556.226318,,
63.975,54,2556.677246,,
63.975,54,2557.128174,,
63.975,54,2557.579346,,
63.975,54,2558.030273,,
63.975,54,2558.481201,,
63.975,54,2558.932373,,
63.975,54,2559.383301,,
63.975,54,2559.834229,,
63.975,54,2560.285156,,
63.975,54,2560.736328,,
63.975,54,2561.187256,,
63.975,54,2561.638184,,
63.975,54,2562.089111,,
63.975,54,2562.540283,,
63.975,54,2562.991211,,
63.975,54,2563.442139,,
63.975,54,2563.893066,,
63.975,54,2564.344238,,
63.975,54,2564.795166,,
63.975,54,2565.246094,,
63.975,54,2565.697266,,
63.975,54,2566.148193,,
63.975,54,2566.599121,,
63.975,54,2567.050049,,
63.975,54,2567.501221,,
63.975,54,2567.952148,,
63.975,54,2568.403076,,
63.975,54,2568.854004,,
63.975,54,2569.305176,,
63.975,54,2569.756104,,
63.975,54,2570.207031,,
63.975,54,2570.657959,,
63.975,54,2571.109131,,
63.975,54,2571.560059,,
63.975,54,2572.010986,,
63.975,54,2572.462158,,
63.975,54,2572.913086,,
63.975,54,2573.364014,,
63.975,54,2573.814941,,
63.975,54,2574.266113,,
63.975,54,2574.717041,,
63.975,54,2575.167969,,
63.975,54,2575.618896,,
63.975,54,2576.070068,,
63.975,54,2576.520996,,
63.975,54,2576.971924,,
63.975,54,2577.422852,,
63.975,54,2577.874023,,
63.975,54,2578.324951,,
63.975,54,2578.775879,,
63.975,54,2579.227051,,
63.975,54,2579.677979,,
63.975,54,2580.128906,,
63.975,54,2580.579834,,
63.975,54,2581.031006,,
63.975,54,2581.481934,,
63.975,54,2581.932861,,
63.975,54,2582.383789,,
64.164,54,2582.834961,,
64.164,54,2583.285889,,
64.164,54,2583.736816,,
64.164,54,2584.187744,,
64.164,54,2584.638916,,
64.164,54,2585.089844,,
64.164,54,2585.540771,,
64.164,54,2585.991699,,
64.164,54,2586.442871,,
64.164,54,2586.893799,,
64.164,54,2587.344727,,
64.164,54,2587.795898,,
64.164,54,2588.246826,,
64.164,54,2588.697754,,
64.164,54,2589.148682,,
64.164,54,2589.599854,,
64.164,54,2590.050781,,
64.164,54,2590.501709,,
64.164,54,2590.952637,,
64.164,54,2591.403809,,
64.164,54,2591.854736,,
64.164,54,2592.305664,,
64.164,54,2592.756592,,
64.164,54,2593.207764,,
64.164,54,2593.658691,,
64.164,54,2594.109619,,
64.164,54,2594.560791,,
64.164,54,2595.011719,,
64.164,54,2595.462646,,
64.164,54,2595.913574,,
64.164,54,2596.364746,,
64.164,54,2596.815674,,
64.164,54,2597.266602,,
64.164,54,2597.717529,,
64.164,54,2598.168701,,
64.164,54,2598.619629,,
64.164,54,2599.070557,,
64.164,54,2599.521484,,
64.164,54,2599.972656,,
64.164,54,2600.423584,,
64.164,54,2600.874512,,
64.164,54,2601.325684,,
64.164,54,2601.776611,,
64.164,54,2602.227539,,
64.164,54,2602.678467,,
64.164,54,2603.129639,,
64.164,54,2603.580566,,
64.164,54,2604.031494,,
64.164,54,2604.482422,,
64.164,54,2604.933594,,
64.164,54,2605.384521,,
64.164,54,2605.835449,,
64.164,54,2606.286377,,
64.164,54,2606.737549,,
64.164,54,2607.188477,,
64.164,54,2607.639404,,
64.164,54,2608.090576,,
64.164,54,2608.541504,,
64.164,54,2608.992432,,
64.164,54,2609.443359,,
64.164,54,2609.894531,,
64.164,54,2610.345459,,
64.164,54,2610.796387,,
64.164,54,2611.247314,,
64.164,54,2611.698486,,
64.164,54,2612.149414,,
64.164,54,2612.600342,,
64.164,54,2613.05127,,
63.975,54,2613.502441,,
63.975,54,2613.953369,,
63.975,54,2614.404297,,
63.975,54,2614.855469,,
63.975,54,2615.306396,,
63.975,54,2615.757324,,
63.975,54,2616.208252,,
63.975,54,2616.659424,,
63.975,54,2617.110352,,
63.975,54,2617.561279,,
63.975,54,2618.012207,,
63.975,54,2618.463379,,
63.975,54,2618.914307,,
63.975,54,2619.365234,,
63.975,54,2619.816162,,
63.975,54,2620.267334,,
63.975,54,2620.718262,,
63.975,54,2621.169189,,
63.975,54,2621.620117,,
63.975,54,2622.071289,,
63.975,54,2622.522217,,
63.975,54,2622.973145,,
63.975,54,2623.424316,,
63.975,54,2623.875244,,
63.975,54,2624.326172,,
63.975,54,2624.7771,,
63.975,54,2625.228271,,
63.975,54,2625.679199,,
63.975,54,2626.130127,,
63.975,54,2626.581055,,
63.975,54,2627.032227,,
63.975,54,2627.483154,,
63.975,54,2627.934082,,
63.975,54,2628.38501,,
63.975,54,2628.836182,,
63.975,54,2629.287109,,
63.975,54,2629.738037,,
63.975,54,2630.189209,,
63.975,54,2630.640137,,
63.975,54,2631.091064,,
63.975,54,2631.541992,,
63.975,54,2631.993164,,
63.975,54,2632.444092,,
63.975,54,2632.89502,,
63.975,54,2633.345947,,
63.975,54,2633.797119,,
63.975,54,2634.248047,,
63.975,54,2634.698975,,
63.975,54,2635.149902,,
63.975,54,2635.601074,,
63.975,54,2636.052002,,
63.975,54,2636.50293,,
63.975,54,2636.954102,,
63.975,54,2637.405029,,
63.975,54,2637.855957,,
63.975,54,2638.306885,,
63.975,54,2638.758057,,
63.975,54,2639.208984,,
63.975,54,2639.659912,,
63.975,54,2640.11084,,
63.975,54,2640.562012,,
63.975,54,2641.012939,,
63.975,54,2641.463867,,
63.975,54,2641.914795,,
63.975,54,2642.365967,,
63.975,54,2642.816895,,
63.975,54,2643.267822,,
63.975,54,2643.718994,,
63.975,54,2644.169922,,
63.975,54,2644.62085,,
63.975,54,2645.071777,,
63.975,54,2645.522949,,
63.975,54,2645.973877,,
63.975,54,2646.424805,,
63.975,54,2646.875732,,
63.975,54,2647.326904,,
63.975,54,2647.777832,,
63.975,54,2648.22876,,
63.975,54,2648.679688,,
63.975,54,2649.130859,,
63.975,54,2649.581787,,
63.975,54,2650.032715,,
63.975,54,2650.483887,,
63.975,54,2650.934814,,
63.975,54,2651.385742,,
63.975,54,2651.83667,,
63.975,54,2652.287842,,
63.975,54,2652.73877,,
63.975,54,2653.189697,,
63.975,54,2653.640625,,
63.975,54,2654.091797,,
63.975,54,2654.542725,,
63.975,54,2654.993652,,
63.975,54,2655.44458,,
63.975,54,2655.895752,,
63.975,54,2656.34668,,
63.975,54,2656.797607,,
63.975,54,2657.248779,,
63.975,54,2657.699707,,
63.975,54,2658.150635,,
63.975,54,2658.601562,,
63.975,54,2659.052734,,
63.975,54,2659.503662,,
63.975,54,2659.95459,,
63.975,54,2660.405518,,
63.975,54,2660.856689,,
63.975,54,2661.307617,,
63.975,54,2661.758545,,
63.975,54,2662.209473,,
63.975,54,2662.660645,,
63.975,54,2663.111572,,
63.975,54,2663.5625,,
63.975,54,2664.013428,,
63.975,54,2664.4646,,
63.975,54,2664.915527,,
63.975,54,2665.366455,,
63.975,54,2665.817627,,
63.975,54,2666.268555,,
63.975,54,2666.719482,,
63.975,54,2667.17041,,
63.975,54,2667.621582,,
63.975,54,2668.07251,,
63.975,54,2668.523438,,
63.975,54,2668.974365,,
63.975,54,2669.425537,,
63.975,54,2669.876465,,
63.975,54,2670.327393,,
63.975,54,2670.77832,,
63.975,54,2671.229492,,
63.975,54,2671.68042,,
63.975,54,2672.131348,,
63.975,54,2672.58252,,
63.975,54,2673.033447,,
63.975,54,2673.484375,,
63.975,54,2673.935303,,
63.975,54,2674.386475,,
63.975,54,2674.837402,,
63.975,54,2675.28833,,
64.07,54,2675.739258,,
64.07,54,2676.19043,,
64.07,54,2676.641357,,
64.07,54,2677.092285,,
64.07,54,2677.543213,,
64.07,54,2677.994385,,
64.07,54,2678.445312,,
64.07,54,2678.89624,,
64.07,54,2679.347412,,
64.07,54,2679.79834,,
64.07,54,2680.249268,,
64.07,54,2680.700195,,
64.07,54,2681.151367,,
64.07,54,2681.602295,,
64.07,54,2682.053223,,
64.07,54,2682.50415,,
64.07,54,2682.955322,,
64.07,54,2683.40625,,
64.07,54,2683.857178,,
64.07,54,2684.308105,,
64.07,54,2684.759277,,
64.07,54,2685.210205,,
64.07,54,2685.661133,,
64.07,54,2686.112305,,
64.07,54,2686.563232,,
64.07,54,2687.01416,,
64.07,54,2687.465088,,
64.07,54,2687.91626,,
64.07,54,2688.367188,,
64.07,54,2688.818115,,
64.07,54,2689.269043,,
64.07,54,2689.720215,,
64.07,54,2690.171143,,
64.07,54,2690.62207,,
64.164,54,2691.072998,,
64.164,54,2691.52417,,
64.164,54,2691.975098,,
64.164,54,2692.426025,,
64.164,54,2692.877197,,
64.164,54,2693.328125,,
64.164,54,2693.779053,,
64.164,54,2694.22998,,
64.164,54,2694.681152,,
64.164,54,2695.13208,,
64.164,54,2695.583008,,
64.164,54,2696.033936,,
64.164,54,2696.485107,,
64.164,54,2696.936035,,
64.164,54,2697.386963,,
64.164,54,2697.837891,,
64.164,54,2698.289062,,
64.164,54,2698.73999,,
64.164,54,2699.190918,,
64.164,54,2699.641846,,
64.164,54,2700.093018,,
64.164,54,2700.543945,,
64.164,54,2700.994873,,
64.164,54,2701.446045,,
64.164,54,2701.896973,,
64.164,54,2702.3479,,
64.164,54,2702.798828,,
64.164,54,2703.25,,
64.164,54,2703.700928,,
64.164,54,2704.151855,,
64.164,54,2704.602783,,
64.164,54,2705.053955,,
64.164,54,2705.504883,,
64.164,54,2705.955811,,
64.164,54,2706.406738,,
64.164,54,2706.85791,,
64.164,54,2707.308838,,
64.164,54,2707.759766,,
64.164,54,2708.210938,,
64.164,54,2708.661865,,
64.164,54,2709.112793,,
64.164,54,2709.563721,,
64.164,54,2710.014893,,
64.164,54,2710.46582,,
64.164,54,2710.916748,,
64.164,54,2711.367676,,
64.164,54,2711.818848,,
64.164,54,2712.269775,,
64.164,54,2712.720703,,
64.164,54,2713.171631,,
64.164,54,2713.622803,,
64.164,54,2714.07373,,
64.164,54,2714.524658,,
64.164,54,2714.97583,,
64.164,54,2715.426758,,
64.164,54,2715.877686,,
64.164,54,2716.328613,,
64.164,54,2716.779785,,
64.164,54,2717.230713,,
64.164,54,2717.681641,,
64.164,54,2718.132568,,
64.164,54,2718.58374,,
64.164,54,2719.034668,,
64.164,54,2719.485596,,
64.164,54,2719.936523,,
64.164,54,2720.387695,,
64.164,54,2720.838623,,
64.164,54,2721.289551,,
64.164,54,2721.740723,,
63.975,54,2722.19165,,
63.975,54,2722.642578,,
63.975,54,2723.093506,,
63.975,54,2723.544678,,
63.975,54,2723.995605,,
63.975,54,2724.446533,,
63.975,54,2724.897461,,
63.975,54,2725.348633,,
63.975,54,2725.799561,,
63.975,54,2726.250488,,
63.975,54,2726.701416,,
63.975,54,2727.152588,,
63.975,54,2727.603516,,
63.975,54,2728.054443,,
63.975,54,2728.505615,,
63.975,54,2728.956543,,
63.975,54,2729.407471,,
63.975,54,2729.858398,,
63.975,54,2730.30957,,
63.975,54,2730.760498,,
63.975,54,2731.211426,,
63.975,54,2731.662354,,
63.975,54,2732.113525,,
63.975,54,2732.564453,,
63.975,54,2733.015381,,
63.975,54,2733.466309,,
63.975,54,2733.91748,,
63.975,54,2734.368408,,
63.975,54,2734.819336,,
63.975,54,2735.270264,,
63.975,54,2735.721436,,
63.975,54,2736.172363,,
63.975,54,2736.623291,,
63.975,54,2737.074463,,
63.975,54,2737.525391,,
63.975,54,2737.976318,,
63.975,54,2738.427246,,
63.975,54,2738.878418,,
63.975,54,2739.329346,,
63.975,54,2739.780273,,
63.975,54,2740.231201,,
63.975,54,2740.682373,,
63.975,54,2741.133301,,
63.975,54,2741.584229,,
63.975,54,2742.035156,,
63.975,54,2742.486328,,
63.975,54,2742.937256,,
63.975,54,2743.388184,,
63.975,54,2743.839355,,
63.975,54,2744.290283,,
63.975,54,2744.741211,,
63.975,54,2745.192139,,
63.975,54,2745.643311,,
63.975,54,2746.094238,,
63.975,54,2746.545166,,
63.975,54,2746.996094,,
63.975,54,2747.447266,,
63.975,54,2747.898193,,
63.975,54,2748.349121,,
63.975,54,2748.800049,,
63.975,54,2749.251221,,
63.975,54,2749.702148,,
63.975,54,2750.153076,,
63.975,54,2750.604248,,
63.975,54,2751.055176,,
63.975,54,2751.506104,,
63.975,54,2751.957031,,
63.975,54,2752.408203,,
63.975,54,2752.859131,,
63.975,54,2753.310059,,
63.975,54,2753.760986,,
63.975,54,2754.212158,,
63.975,54,2754.663086,,
63.975,54,2755.114014,,
63.975,54,2755.564941,,
63.975,54,2756.016113,,
63.975,54,2756.467041,,
63.975,54,2756.917969,,
63.975,54,2757.369141,,
63.975,54,2757.820068,,
63.975,54,2758.270996,,
63.975,54,2758.721924,,
63.975,54,2759.173096,,
63.975,54,2759.624023,,
63.975,54,2760.074951,,
63.975,54,2760.525879,,
63.975,54,2760.977051,,
63.975,54,2761.427979,,
63.975,54,2761.878906,,
63.975,54,2762.329834,,
63.975,54,2762.781006,,
63.975,54,2763.231934,,
63.975,54,2763.682861,,
63.975,54,2764.134033,,
63.975,54,2764.584961,,
63.975,54,2765.035889,,
63.975,54,2765.486816,,
63.975,54,2765.937988,,
63.975,54,2766.388916,,
63.975,54,2766.839844,,
63.975,54,2767.290771,,
63.975,54,2767.741943,,
63.975,54,2768.192871,,
63.975,54,2768.643799,,
63.975,54,2769.094727,,
63.975,54,2769.545898,,
63.975,54,2769.996826,,
63.975,54,2770.447754,,
63.975,54,2770.898926,,
63.975,54,2771.349854,,
63.975,54,2771.800781,,
63.975,54,2772.251709,,
63.975,54,2772.702881,,
63.975,54,2773.153809,,
63.975,54,2773.604736,,
63.975,54,2774.055664,,
63.975,54,2774.506836,,
63.975,54,2774.957764,,
63.975,54,2775.408691,,
63.975,54,2775.859619,,
63.975,54,2776.310791,,
63.975,54,2776.761719,,
63.975,54,2777.212646,,
63.975,54,2777.663574,,
63.975,54,2778.114746,,
63.975,54,2778.565674,,
63.975,54,2779.016602,,
63.975,54,2779.467773,,
63.975,54,2779.918701,,
63.975,54,2780.369629,,
63.975,54,2780.820557,,
63.975,54,2781.271729,,
63.975,54,2781.722656,,
63.975,54,2782.173584,,
63.975,54,2782.624512,,
64.07,54,2783.075684,,
64.07,54,2783.526611,,
64.07,54,2783.977539,,
64.07,54,2784.428467,,
64.07,54,2784.879639,,
64.07,54,2785.330566,,
64.07,54,2785.781494,,
64.07,54,2786.232666,,
64.07,54,2786.683594,,
64.07,54,2787.134521,,
64.07,54,2787.585449,,
64.07,54,2788.036621,,
64.07,54,2788.487549,,
64.07,54,2788.938477,,
64.07,54,2789.389404,,
64.07,54,2789.840576,,
64.07,54,2790.291504,,
64.07,54,2790.742432,,
64.07,54,2791.193359,,
64.07,54,2791.644531,,
64.07,54,2792.095459,,
64.07,54,2792.546387,,
64.07,54,2792.997559,,
64.07,54,2793.448486,,
64.07,54,2793.899414,,
64.07,54,2794.350342,,
64.07,54,2794.801514,,
64.07,54,2795.252441,,
64.07,54,2795.703369,,
64.07,54,2796.154297,,
64.07,54,2796.605469,,
64.07,54,2797.056396,,
64.07,54,2797.507324,,
64.07,54,2797.958252,,
64.07,54,2798.409424,,
64.07,54,2798.860352,,
64.07,54,2799.311279,,
64.07,54,2799.762451,,
64.07,54,2800.213379,,
64.07,54,2800.664307,,
64.07,54,2801.115234,,
64.07,54,2801.566406,,
64.07,54,2802.017334,,
64.07,54,2802.468262,,
64.07,54,2802.919189,,
64.07,54,2803.370361,,
64.07,54,2803.821289,,
64.07,54,2804.272217,,
64.07,54,2804.723145,,
64.07,54,2805.174316,,
64.07,54,2805.625244,,
64.07,54,2806.076172,,
64.07,54,2806.527344,,
64.07,54,2806.978271,,
64.07,54,2807.429199,,
64.07,54,2807.880127,,
64.07,54,2808.331299,,
64.07,54,2808.782227,,
64.07,54,2809.233154,,
64.07,54,2809.684082,,
64.07,54,2810.135254,,
64.07,54,2810.586182,,
64.07,54,2811.037109,,
64.07,54,2811.488037,,
64.07,54,2811.939209,,
64.07,54,2812.390137,,
64.07,54,2812.841064,,
64.07,54,2813.291992,,
64.07,54,2813.743164,,
64.164,54,2814.194092,,
64.164,54,2814.64502,,
64.164,54,2815.096191,,
64.164,54,2815.547119,,
64.164,54,2815.998047,,
64.164,54,2816.448975,,
64.164,54,2816.900146,,
64.164,54,2817.351074,,
64.164,54,2817.802002,,
64.164,54,2818.25293,,
64.164,54,2818.704102,,
64.164,54,2819.155029,,
64.164,54,2819.605957,,
64.164,54,2820.056885,,
64.164,54,2820.508057,,
64.164,54,2820.958984,,
64.164,54,2821.409912,,
64.164,54,2821.861084,,
64.164,54,2822.312012,,
64.164,54,2822.762939,,
64.164,54,2823.213867,,
64.164,54,2823.665039,,
64.164,54,2824.115967,,
64.164,54,2824.566895,,
64.164,54,2825.017822,,
64.164,54,2825.468994,,
64.164,54,2825.919922,,
64.164,54,2826.37085,,
64.164,54,2826.821777,,
64.164,54,2827.272949,,
64.164,54,2827.723877,,
64.164,54,2828.174805,,
64.164,54,2828.625977,,
64.164,54,2829.076904,,
63.975,54,2829.527832,,
63.975,54,2829.97876,,
63.975,54,2830.429932,,
63.975,54,2830.880859,,
63.975,54,2831.331787,,
63.975,54,2831.782715,,
63.975,54,2832.233887,,
63.975,54,2832.684814,,
63.975,54,2833.135742,,
63.975,54,2833.58667,,
63.975,54,2834.037842,,
63.975,54,2834.48877,,
63.975,54,2834.939697,,
63.975,54,2835.390869,,
63.975,54,2835.841797,,
63.975,54,2836.292725,,
63.975,54,2836.743652,,
63.975,54,2837.194824,,
63.975,54,2837.645752,,
63.975,54,2838.09668,,
63.975,54,2838.547607,,
63.975,54,2838.998779,,
63.975,54,2839.449707,,
63.975,54,2839.900635,,
63.975,54,2840.351562,,
63.975,54,2840.802734,,
63.975,54,2841.253662,,
63.975,54,2841.70459,,
63.975,54,2842.155762,,
63.975,54,2842.606689,,
63.975,54,2843.057617,,
63.975,54,2843.508545,,
63.975,54,2843.959717,,
63.975,54,2844.410645,,
63.975,54,2844.861572,,
63.975,54,2845.3125,,
63.975,54,2845.763672,,
63.975,54,2846.2146,,
63.975,54,2846.665527,,
63.975,54,2847.116455,,
63.975,54,2847.567627,,
63.975,54,2848.018555,,
63.975,54,2848.469482,,
63.975,54,2848.92041,,
63.975,54,2849.371582,,
63.975,54,2849.82251,,
63.975,54,2850.273438,,
63.975,54,2850.724609,,
63.975,54,2851.175537,,
63.975,54,2851.626465,,
63.975,54,2852.077393,,
63.975,54,2852.528564,,
63.975,54,2852.979492,,
63.975,54,2853.43042,,
63.975,54,2853.881348,,
63.975,54,2854.33252,,
63.975,54,2854.783447,,
63.975,54,2855.234375,,
63.975,54,2855.685303,,
63.975,54,2856.136475,,
63.975,54,2856.587402,,
63.975,54,2857.03833,,
63.975,54,2857.489502,,
63.975,54,2857.94043,,
63.975,54,2858.391357,,
63.975,54,2858.842285,,
63.975,54,2859.293457,,
63.975,54,2859.744385,,
63.975,54,2860.195312,,
63.975,54,2860.64624,,
63.975,54,2861.097412,,
63.975,54,2861.54834,,
63.975,54,2861.999268,,
63.975,54,2862.450195,,
63.975,54,2862.901367,,
63.975,54,2863.352295,,
63.975,54,2863.803223,,
63.975,54,2864.254395,,
63.975,54,2864.705322,,
63.975,54,2865.15625,,
63.975,54,2865.607178,,
63.975,54,2866.05835,,
63.975,54,2866.509277,,
63.975,54,2866.960205,,
63.975,54,2867.411133,,
63.975,54,2867.862305,,
63.975,54,2868.313232,,
63.975,54,2868.76416,,
63.975,54,2869.215088,,
63.975,54,2869.66626,,
63.975,54,2870.117188,,
63.975,54,2870.568115,,
63.975,54,2871.019287,,
63.975,54,2871.470215,,
63.975,54,2871.921143,,
63.975,54,2872.37207,,
63.975,54,2872.823242,,
63.975,54,2873.27417,,
63.975,54,2873.725098,,
63.975,54,2874.176025,,
63.975,54,2874.627197,,
63.975,54,2875.078125,,
63.975,54,2875.529053,,
63.975,54,2875.97998,,
63.975,54,2876.431152,,
63.975,54,2876.88208,,
63.975,54,2877.333008,,
63.975,54,2877.78418,,
63.975,54,2878.235107,,
63.975,54,2878.686035,,
63.975,54,2879.136963,,
63.975,54,2879.588135,,
63.975,54,2880.039062,,
63.975,54,2880.48999,,
63.975,54,2880.940918,,
63.975,54,2881.39209,,
63.975,54,2881.843018,,
63.975,54,2882.293945,,
63.975,54,2882.744873,,
63.975,54,2883.196045,,
63.975,54,2883.646973,,
63.975,54,2884.0979,,
63.975,54,2884.548828,,
63.975,54,2885,,
63.975,54,2885.450928,,
63.975,54,2885.901855,,
63.975,54,2886.353027,,
63.975,54,2886.803955,,
63.975,54,2887.254883,,
63.975,54,2887.705811,,
63.975,54,2888.156982,,
63.975,54,2888.60791,,
63.975,54,2889.058838,,
63.975,54,2889.509766,,
63.975,54,2889.960938,,
63.975,54,2890.411865,,
63.975,54,2890.862793,,
64.07,54,2891.313721,,
64.07,54,2891.764893,,
64.07,54,2892.21582,,
64.07,54,2892.666748,,
64.07,54,2893.11792,,
64.07,54,2893.568848,,
64.07,54,2894.019775,,
64.07,54,2894.470703,,
64.07,54,2894.921875,,
64.07,54,2895.372803,,
64.07,54,2895.82373,,
64.07,54,2896.274658,,
64.07,54,2896.72583,,
64.07,54,2897.176758,,
64.07,54,2897.627686,,
64.07,54,2898.078613,,
64.07,54,2898.529785,,
64.07,54,2898.980713,,
64.07,54,2899.431641,,
64.07,54,2899.882812,,
64.07,54,2900.33374,,
64.07,54,2900.784668,,
64.07,54,2901.235596,,
64.07,54,2901.686768,,
64.07,54,2902.137695,,
64.07,54,2902.588623,,
64.07,54,2903.039551,,
64.07,54,2903.490723,,
64.07,54,2903.94165,,
64.07,54,2904.392578,,
64.07,54,2904.843506,,
64.07,54,2905.294678,,
64.07,54,2905.745605,,
64.07,54,2906.196533,,
64.164,54,2906.647705,,
64.164,54,2907.098633,,
64.164,54,2907.549561,,
64.164,54,2908.000488,,
64.164,54,2908.45166,,
64.164,54,2908.902588,,
64.164,54,2909.353516,,
64.164,54,2909.804443,,
64.164,54,2910.255615,,
64.164,54,2910.706543,,
64.164,54,2911.157471,,
64.164,54,2911.608398,,
64.164,54,2912.05957,,
64.164,54,2912.510498,,
64.164,54,2912.961426,,
64.164,54,2913.412598,,
64.164,54,2913.863525,,
64.164,54,2914.314453,,
64.164,54,2914.765381,,
64.164,54,2915.216553,,
64.164,54,2915.66748,,
64.164,54,2916.118408,,
64.164,54,2916.569336,,
64.164,54,2917.020508,,
64.164,54,2917.471436,,
64.164,54,2917.922363,,
64.164,54,2918.373291,,
64.164,54,2918.824463,,
64.164,54,2919.275391,,
64.164,54,2919.726318,,
64.164,54,2920.17749,,
64.164,54,2920.628418,,
64.164,54,2921.079346,,
64.164,54,2921.530273,,
64.164,54,2921.981445,,
64.164,54,2922.432373,,
64.164,54,2922.883301,,
64.164,54,2923.334229,,
64.164,54,2923.7854,,
64.164,54,2924.236328,,
64.164,54,2924.687256,,
64.164,54,2925.138184,,
64.164,54,2925.589355,,
64.164,54,2926.040283,,
64.164,54,2926.491211,,
64.164,54,2926.942139,,
64.164,54,2927.393311,,
64.164,54,2927.844238,,
64.164,54,2928.295166,,
64.164,54,2928.746338,,
64.164,54,2929.197266,,
64.164,54,2929.648193,,
64.164,54,2930.099121,,
64.164,54,2930.550293,,
64.164,54,2931.001221,,
64.164,54,2931.452148,,
64.164,54,2931.903076,,
64.164,54,2932.354248,,
64.164,54,2932.805176,,
64.164,54,2933.256104,,
64.164,54,2933.707031,,
64.164,54,2934.158203,,
64.164,54,2934.609131,,
64.164,54,2935.060059,,
64.164,54,2935.51123,,
64.164,54,2935.962158,,
64.164,54,2936.413086,,
63.975,54,2936.864014,,
63.975,54,2937.315186,,
63.975,54,2937.766113,,
63.975,54,2938.217041,,
63.975,54,2938.667969,,
63.975,54,2939.119141,,
63.975,54,2939.570068,,
63.975,54,2940.020996,,
63.975,54,2940.471924,,
63.975,54,2940.923096,,
63.975,54,2941.374023,,
63.975,54,2941.824951,,
63.975,54,2942.276123,,
63.975,54,2942.727051,,
63.975,54,2943.177979,,
63.975,54,2943.628906,,
63.975,54,2944.080078,,
63.975,54,2944.531006,,
63.975,54,2944.981934,,
63.975,54,2945.432861,,
63.975,54,2945.884033,,
63.975,54,2946.334961,,
63.975,54,2946.785889,,
63.975,54,2947.236816,,
63.975,54,2947.687988,,
63.975,54,2948.138916,,
63.975,54,2948.589844,,
63.975,54,2949.041016,,
63.975,54,2949.491943,,
63.975,54,2949.942871,,
63.975,54,2950.393799,,
63.975,54,2950.844971,,
63.975,54,2951.295898,,
63.975,54,2951.746826,,
63.975,54,2952.197754,,
63.975,54,2952.648926,,
63.975,54,2953.099854,,
63.975,54,2953.550781,,
63.975,54,2954.001709,,
63.975,54,2954.452881,,
63.975,54,2954.903809,,
63.975,54,2955.354736,,
63.975,54,2955.805908,,
63.975,54,2956.256836,,
63.975,54,2956.707764,,
63.975,54,2957.158691,,
63.975,54,2957.609863,,
63.975,54,2958.060791,,
63.975,54,2958.511719,,
63.975,54,2958.962646,,
63.975,54,2959.413818,,
